Date,Crude Oil,Brent Oil,Natural Gas,Gold,Silver,Copper,Year
5/29/2013,93.13,102.43,4.148,1391.3,22.445,3.291,2013
5/30/2013,93.61,102.19,4.023,1411.5,22.674,3.311,2013
5/31/2013,91.97,100.39,3.984,1392.6,22.228,3.289,2013
6/2/2013,,,,,22.368,,2013
6/3/2013,93.45,102.06,3.991,1411.7,22.715,3.327,2013
6/4/2013,93.31,103.24,3.998,1397.1,22.4,3.365,2013
6/5/2013,93.74,103.04,4.001,1398.4,22.465,3.367,2013
6/6/2013,94.76,103.61,3.827,1415.7,22.701,3.316,2013
6/7/2013,96.03,104.56,3.828,1383,21.737,3.266,2013
6/9/2013,,,,,21.678,,2013
6/10/2013,95.77,103.95,3.8,1386.2,21.921,3.239,2013
6/11/2013,95.38,102.96,3.724,1377,21.645,3.193,2013
6/12/2013,95.88,103.49,3.777,1391.8,21.796,3.225,2013
6/13/2013,96.69,104.25,3.814,1377.6,21.582,3.185,2013
6/14/2013,97.85,105.93,3.733,1387.3,21.953,3.204,2013
6/16/2013,,,,,21.985,,2013
6/17/2013,97.77,105.47,3.875,1382.8,21.757,3.202,2013
6/18/2013,98.44,106.02,3.905,1366.6,21.676,3.157,2013
6/19/2013,98.24,106.12,3.963,1373.6,21.622,3.143,2013
6/20/2013,95.4,102.15,3.877,1285.9,19.822,3.062,2013
6/21/2013,93.69,100.91,3.771,1291.6,19.958,3.096,2013
6/23/2013,,,,,20.17,,2013
6/24/2013,95.18,101.16,3.739,1276.8,19.493,3.026,2013
6/25/2013,95.32,101.26,3.647,1274.8,19.526,3.071,2013
6/26/2013,95.5,101.66,3.707,1229.6,18.587,3.041,2013
6/27/2013,97.05,102.82,3.582,1211.4,18.533,3.053,2013
6/28/2013,96.56,102.16,3.565,1223.8,19.451,3.05,2013
6/30/2013,,,,,19.883,,2013
7/1/2013,97.99,103,3.577,1255.9,19.56,3.155,2013
7/2/2013,99.6,104,3.654,1243.6,19.298,3.142,2013
7/3/2013,101.24,105.76,3.69,1252.1,19.689,3.174,2013
7/4/2013,101.4,105.54,3.667,1247.05,19.52,,2013
7/5/2013,103.22,107.72,3.617,1212.9,18.726,3.08,2013
7/7/2013,,,,,18.835,,2013
7/8/2013,103.14,107.43,3.741,1234.9,19.025,3.111,2013
7/9/2013,103.53,107.81,3.657,1245.9,19.125,3.076,2013
7/10/2013,106.52,108.51,3.68,1247.4,19.151,3.101,2013
7/11/2013,104.91,107.73,3.613,1280.1,19.943,3.183,2013
7/12/2013,105.95,108.81,3.644,1277.8,19.779,3.171,2013
7/14/2013,,,,,20.008,,2013
7/15/2013,106.32,109.09,3.674,1283.8,19.826,3.161,2013
7/16/2013,106,109.4,3.677,1290.8,19.923,3.2,2013
7/17/2013,106.48,108.61,3.629,1277.9,19.409,3.14,2013
7/18/2013,108.04,108.7,3.812,1284.6,19.376,3.143,2013
7/19/2013,108.05,108.07,3.789,1293.3,19.448,3.15,2013
7/21/2013,,,,,19.81,,2013
7/22/2013,106.91,108.15,3.677,1336.4,20.498,3.189,2013
7/23/2013,107.23,108.42,3.743,1335.1,20.246,3.198,2013
7/24/2013,105.39,107.19,3.698,1319.7,20.014,3.182,2013
7/25/2013,105.49,107.65,3.644,1329,20.147,3.188,2013
7/26/2013,104.7,107.17,3.555,1321.7,19.765,3.109,2013
7/28/2013,,,,,19.892,,2013
7/29/2013,104.55,107.45,3.459,1328.4,19.854,3.116,2013
7/30/2013,103.08,106.91,3.432,1324,19.666,3.041,2013
7/31/2013,105.03,107.7,3.446,1312.4,19.617,3.119,2013
8/1/2013,107.89,109.54,3.387,1311,19.615,3.164,2013
8/2/2013,106.94,108.95,3.347,1310.6,19.903,3.17,2013
8/4/2013,,,,,19.845,,2013
8/5/2013,106.56,108.7,3.319,1302.6,19.711,3.167,2013
8/6/2013,105.3,108.18,3.318,1283.2,19.515,3.172,2013
8/7/2013,104.37,107.44,3.247,1286.1,19.498,3.178,2013
8/8/2013,103.4,106.68,3.297,1310.7,20.184,3.271,2013
8/9/2013,105.97,108.22,3.23,1312.9,20.399,3.308,2013
8/11/2013,,,,,20.803,,2013
8/12/2013,106.11,108.97,3.31,1334.7,21.332,3.307,2013
8/13/2013,106.83,109.82,3.285,1321.2,21.336,3.318,2013
8/14/2013,106.85,110.2,3.342,1334,21.781,3.341,2013
8/15/2013,107.33,111.11,3.419,1361.6,22.929,3.338,2013
8/16/2013,107.46,110.4,3.368,1371.7,23.317,3.365,2013
8/18/2013,,,,,23.27,,2013
8/19/2013,107.1,109.9,3.463,1366.2,23.161,3.337,2013
8/20/2013,104.96,110.15,3.444,1373.1,23.066,3.34,2013
8/21/2013,103.85,109.81,3.46,1370.6,22.958,3.312,2013
8/22/2013,105.03,109.9,3.545,1371.2,23.03,3.333,2013
8/23/2013,106.42,111.04,3.485,1395.7,23.733,3.352,2013
8/25/2013,,,,,24.013,,2013
8/26/2013,105.92,110.73,3.513,1393,24.008,3.322,2013
8/27/2013,109.01,114.36,3.534,1420.6,24.649,3.333,2013
8/28/2013,110.1,116.61,3.567,1419,24.389,3.307,2013
8/29/2013,108.8,115.16,3.618,1412.9,24.09,3.244,2013
8/30/2013,107.65,114.01,3.581,1396.1,23.463,3.225,2013
9/1/2013,,,,,23.348,,2013
9/2/2013,106.75,114.33,3.667,1393.7,24.223,,2013
9/3/2013,108.54,115.68,3.666,1412,24.382,3.296,2013
9/4/2013,107.23,114.91,3.683,1389.9,23.369,3.236,2013
9/5/2013,108.37,115.26,3.575,1373.1,23.206,3.241,2013
9/6/2013,110.53,116.12,3.53,1386.7,23.842,3.258,2013
9/8/2013,,,,,23.93,,2013
9/9/2013,109.52,113.72,3.605,1386.8,23.668,3.276,2013
9/10/2013,107.39,111.25,3.584,1364.1,22.966,3.261,2013
9/11/2013,107.56,111.5,3.567,1363.9,23.121,3.256,2013
9/12/2013,108.6,112.63,3.638,1330.4,22.099,3.212,2013
9/13/2013,108.21,112.78,3.677,1308.4,21.67,3.207,2013
9/15/2013,,,,,22.29,,2013
9/16/2013,106.59,110.07,3.738,1317.9,21.963,3.227,2013
9/17/2013,105.42,108.19,3.745,1309.5,21.735,3.228,2013
9/18/2013,108.07,110.6,3.713,1307.8,21.514,3.284,2013
9/19/2013,106.39,108.76,3.72,1369.4,23.242,3.35,2013
9/20/2013,104.68,109.22,3.687,1332.5,21.876,3.328,2013
9/22/2013,,,,,21.958,,2013
9/23/2013,103.59,108.16,3.602,1326.9,21.805,3.308,2013
9/24/2013,103.13,108.64,3.492,1316,21.539,3.265,2013
9/25/2013,102.66,108.32,3.493,1335.9,21.838,3.28,2013
9/26/2013,103.03,109.21,3.498,1323.6,21.72,3.304,2013
9/27/2013,102.87,108.63,3.589,1338.4,21.783,3.325,2013
9/29/2013,,,,,21.835,,2013
9/30/2013,102.33,108.37,3.56,1326.5,21.656,3.321,2013
10/1/2013,102.04,107.94,3.609,1286,21.124,3.272,2013
10/2/2013,104.1,109.19,3.542,1320.6,21.846,3.312,2013
10/3/2013,103.31,109,3.499,1317.4,21.739,3.262,2013
10/4/2013,103.84,109.46,3.506,1309.7,21.705,3.293,2013
10/6/2013,,,,,21.813,,2013
10/7/2013,103.03,109.68,3.629,1324.8,22.339,3.289,2013
10/8/2013,103.49,110.16,3.716,1324.2,22.397,3.282,2013
10/9/2013,101.61,109.06,3.679,1306.9,21.846,3.221,2013
10/10/2013,103.01,111.8,3.723,1296.6,21.85,3.241,2013
10/11/2013,102.02,111.28,3.776,1268,21.215,3.265,2013
10/13/2013,,,,,21.33,,2013
10/14/2013,102.41,111.04,3.82,1276.4,21.31,3.3,2013
10/15/2013,101.21,109.96,3.79,1273,21.146,3.304,2013
10/16/2013,102.29,110.86,3.769,1282,21.32,3.3,2013
10/17/2013,100.67,109.11,3.757,1322.7,21.903,3.289,2013
10/18/2013,100.81,109.94,3.764,1314.4,21.869,3.293,2013
10/20/2013,,,,,21.938,,2013
10/21/2013,99.22,109.64,3.668,1315.7,22.233,3.296,2013
10/22/2013,97.8,109.97,3.581,1342.5,22.754,3.329,2013
10/23/2013,96.86,107.8,3.619,1333.9,22.582,3.267,2013
10/24/2013,97.11,106.99,3.629,1350.2,22.786,3.261,2013
10/25/2013,97.85,106.93,3.707,1352.4,22.603,3.265,2013
10/27/2013,,,,,22.545,,2013
10/28/2013,98.68,109.61,3.569,1352,22.498,3.261,2013
10/29/2013,98.2,109.01,3.496,1345.2,22.452,3.276,2013
10/30/2013,96.77,109.86,3.62,1349,22.946,3.321,2013
10/31/2013,96.38,108.84,3.581,1323.6,21.832,3.295,2013
11/1/2013,94.61,105.91,3.513,1313.1,21.804,3.293,2013
11/3/2013,,,,,21.848,,2013
11/4/2013,94.62,106.23,3.445,1314.6,21.678,3.248,2013
11/5/2013,93.37,105.33,3.466,1308,21.614,3.252,2013
11/6/2013,94.8,105.24,3.498,1317.7,21.746,3.235,2013
11/7/2013,94.2,103.46,3.519,1308.4,21.639,3.249,2013
11/8/2013,94.6,105.12,3.559,1284.5,21.307,3.253,2013
11/10/2013,,,,,21.4,,2013
11/11/2013,95.14,106.4,3.574,1281,21.272,3.262,2013
11/12/2013,93.04,105.81,3.617,1271.1,20.768,3.236,2013
11/13/2013,93.88,107.12,3.566,1268.3,20.432,3.164,2013
11/14/2013,93.76,108.54,3.605,1286.2,20.712,3.161,2013
11/15/2013,93.84,108.5,3.66,1287.3,20.717,3.173,2013
11/17/2013,,,,,20.76,,2013
11/18/2013,93.03,108.47,3.617,1272.2,20.349,3.154,2013
11/19/2013,93.34,106.92,3.556,1273.4,20.326,3.162,2013
11/20/2013,93.33,108.06,3.674,1257.9,20.05,3.162,2013
11/21/2013,95.44,110.08,3.702,1243.5,19.928,3.197,2013
11/22/2013,94.84,111.05,3.768,1244,19.856,3.227,2013
11/24/2013,,,,,19.743,,2013
11/25/2013,94.09,111,3.789,1241.1,19.88,3.239,2013
11/26/2013,93.68,110.88,3.818,1241.4,19.846,3.229,2013
11/27/2013,92.3,111.31,3.895,1237.8,19.633,3.2,2013
11/28/2013,92.28,110.86,3.928,1243.8,19.75,,2013
11/29/2013,92.72,109.69,3.954,1250.6,19.981,3.231,2013
12/1/2013,,,,,19.935,,2013
12/2/2013,93.82,111.45,3.988,1222.3,19.233,3.217,2013
12/3/2013,96.04,112.62,3.976,1221.7,19.011,3.201,2013
12/4/2013,97.2,111.88,3.96,1248.2,19.774,3.272,2013
12/5/2013,97.38,110.98,4.132,1233.2,19.514,3.261,2013
12/6/2013,97.65,111.61,4.114,1230.3,19.465,3.269,2013
12/8/2013,,,,,19.543,,2013
12/9/2013,97.34,109.39,4.232,1235.3,19.644,3.296,2013
12/10/2013,98.51,109.38,4.237,1262.4,20.256,3.301,2013
12/11/2013,97.44,109.7,4.337,1258.5,20.298,3.332,2013
12/12/2013,97.5,108.67,4.409,1226,19.402,3.332,2013
12/13/2013,96.6,108.83,4.351,1235.7,19.559,3.352,2013
12/15/2013,,,,,19.615,,2013
12/16/2013,97.48,110.47,4.279,1245.5,20.049,3.376,2013
12/17/2013,97.22,108.44,4.287,1231.2,19.792,3.367,2013
12/18/2013,97.8,109.63,4.251,1236.1,20.014,3.361,2013
12/19/2013,98.77,110.29,4.46,1195,19.143,3.341,2013
12/20/2013,99.32,111.77,4.418,1205.1,19.418,3.348,2013
12/22/2013,,,,,19.42,,2013
12/23/2013,98.91,111.56,4.463,1198.4,19.378,3.35,2013
12/24/2013,99.22,111.9,4.416,1205.1,19.453,3.417,2013
12/26/2013,99.55,111.98,4.433,1214.1,19.885,3.45,2013
12/27/2013,100.32,112.18,4.407,1216.1,20.013,3.47,2013
12/29/2013,,,,,20.13,,2013
12/30/2013,99.29,111.21,4.427,1203.1,19.581,3.421,2013
12/31/2013,98.42,110.8,4.23,1201.9,19.339,3.442,2013
1/1/2014,98.7,110.92,4.232,1205.4,19.535,,2014
1/2/2014,95.44,107.78,4.321,1225,20.098,3.432,2014
1/3/2014,93.96,106.89,4.304,1238.4,20.182,3.406,2014
1/5/2014,,,,,20.118,,2014
1/6/2014,93.43,106.73,4.306,1237.8,20.077,3.412,2014
1/7/2014,93.67,107.35,4.299,1229.4,19.765,3.411,2014
1/8/2014,92.33,107.15,4.216,1225.3,19.518,3.393,2014
1/9/2014,91.66,106.39,4.005,1229.3,19.663,3.354,2014
1/10/2014,92.72,107.25,4.053,1246.7,20.201,3.387,2014
1/12/2014,,,,,20.22,,2014
1/13/2014,91.8,106.75,4.274,1250.9,20.361,3.4,2014
1/14/2014,92.59,106.39,4.369,1245.2,20.251,3.388,2014
1/15/2014,94.17,107.13,4.325,1238.1,20.103,3.406,2014
1/16/2014,93.96,107.09,4.382,1240,20.025,3.391,2014
1/17/2014,94.37,106.48,4.326,1251.7,20.267,3.378,2014
1/19/2014,,,,,20.333,,2014
1/20/2014,93.93,106.35,4.293,1255.1,20.32,,2014
1/21/2014,94.99,106.73,4.431,1242.3,19.838,3.392,2014
1/22/2014,96.73,108.27,4.689,1239,19.809,3.375,2014
1/23/2014,97.32,107.58,4.73,1262.6,19.986,3.322,2014
1/24/2014,96.64,107.88,5.182,1264.5,19.743,3.304,2014
1/26/2014,,,,,20.02,,2014
1/27/2014,95.72,106.69,4.847,1263.6,19.771,3.294,2014
1/28/2014,97.41,107.41,5.033,1251,19.483,3.285,2014
1/29/2014,97.36,107.85,5.557,1262.2,19.533,3.268,2014
1/30/2014,98.23,107.95,5.011,1242.2,19.111,3.238,2014
1/31/2014,97.49,106.4,4.943,1240.1,19.105,3.22,2014
2/2/2014,,,,,19.098,,2014
2/3/2014,96.43,106.04,4.905,1260.4,19.389,3.2,2014
2/4/2014,97.19,105.78,5.375,1251.7,19.402,3.217,2014
2/5/2014,97.38,106.25,5.03,1257.3,19.785,3.215,2014
2/6/2014,97.84,107.19,4.931,1257.6,19.908,3.259,2014
2/7/2014,99.88,109.57,4.775,1263.3,19.92,3.271,2014
2/9/2014,,,,,20.025,,2014
2/10/2014,100.06,108.63,4.579,1274.8,20.099,3.272,2014
2/11/2014,99.94,108.68,4.824,1290.1,20.143,3.27,2014
2/12/2014,100.37,108.79,4.822,1295.3,20.331,3.316,2014
2/13/2014,100.35,108.73,5.223,1300.4,20.385,3.307,2014
2/14/2014,100.3,109.08,5.214,1319,21.411,3.321,2014
2/16/2014,,,,,21.678,,2014
2/17/2014,100.58,109.18,5.528,1328.5,21.83,,2014
2/18/2014,102.43,110.46,5.551,1324.7,21.891,3.341,2014
2/19/2014,103.31,110.47,6.149,1320.6,21.844,3.336,2014
2/20/2014,102.92,110.3,6.064,1317.1,21.678,3.324,2014
2/21/2014,102.2,109.85,6.135,1323.9,21.777,3.336,2014
2/23/2014,,,,,21.89,,2014
2/24/2014,102.82,110.64,5.445,1338.3,22.047,3.359,2014
2/25/2014,101.83,109.51,5.096,1343,21.96,3.338,2014
2/26/2014,102.59,109.52,4.855,1328.2,21.254,3.269,2014
2/27/2014,102.4,108.96,4.511,1331.6,21.314,3.236,2014
2/28/2014,102.59,109.07,4.609,1321.4,21.204,3.239,2014
3/2/2014,,,,,21.413,,2014
3/3/2014,104.92,111.2,4.492,1350.1,21.448,3.22,2014
3/4/2014,103.33,109.3,4.667,1337.8,21.188,3.261,2014
3/5/2014,101.45,107.76,4.523,1340.2,21.239,3.253,2014
3/6/2014,101.56,108.1,4.662,1351.7,21.542,3.276,2014
3/7/2014,102.58,109,4.618,1338.1,20.897,3.156,2014
3/9/2014,,,,,20.855,,2014
3/10/2014,101.12,108.08,4.651,1341.4,20.879,3.111,2014
3/11/2014,100.03,108.55,4.605,1346.5,20.784,3.031,2014
3/12/2014,97.99,108.02,4.49,1370.3,21.328,3.026,2014
3/13/2014,98.2,107.39,4.383,1372.2,21.169,2.99,2014
3/14/2014,98.89,108.57,4.425,1379,21.384,3.013,2014
3/16/2014,,,,,21.545,,2014
3/17/2014,98.08,106.24,4.536,1372.9,21.249,3.002,2014
3/18/2014,99.7,106.79,4.456,1359,20.836,2.994,2014
3/19/2014,100.37,105.85,4.484,1341.4,20.8,3.028,2014
3/20/2014,99.43,106.45,4.369,1330.5,20.404,2.976,2014
3/21/2014,99.46,106.92,4.313,1336,20.286,2.994,2014
3/23/2014,,,,,20.248,,2014
3/24/2014,99.6,106.81,4.276,1311.2,20.043,2.99,2014
3/25/2014,99.19,106.99,4.411,1311.4,19.955,3.046,2014
3/26/2014,100.26,107.03,4.402,1303.4,19.759,3.01,2014
3/27/2014,101.28,107.83,4.584,1294.7,19.69,3.037,2014
3/28/2014,101.67,108.07,4.485,1293.8,19.772,3.059,2014
3/30/2014,,,,,19.835,,2014
3/31/2014,101.58,107.76,4.371,1283.4,19.734,3.046,2014
4/1/2014,99.74,105.62,4.276,1279.6,19.669,3.055,2014
4/2/2014,99.62,104.79,4.364,1290.5,20.031,3.065,2014
4/3/2014,100.29,106.15,4.47,1284.4,19.786,3.047,2014
4/4/2014,101.14,106.72,4.439,1303.2,19.927,3.043,2014
4/6/2014,,,,,19.938,,2014
4/7/2014,100.44,105.82,4.476,1298,19.891,3.063,2014
4/8/2014,102.56,107.67,4.534,1308.7,20.042,3.076,2014
4/9/2014,103.6,107.98,4.586,1305.5,19.755,3.066,2014
4/10/2014,103.4,107.46,4.655,1320.1,20.078,3.068,2014
4/11/2014,103.74,107.33,4.62,1318.7,19.933,3.066,2014
4/13/2014,,,,,20.098,,2014
4/14/2014,104.05,109.07,4.56,1327.2,19.999,3.067,2014
4/15/2014,103.75,108.74,4.567,1300,19.478,3.017,2014
4/16/2014,103.76,109.6,4.53,1303.1,19.623,3.05,2014
4/17/2014,104.3,109.53,4.741,1293.4,19.586,3.07,2014
4/20/2014,,,,,19.548,,2014
4/21/2014,104.37,109.95,4.697,1288,19.341,3.068,2014
4/22/2014,102.13,109.27,4.739,1280.6,19.351,3.079,2014
4/23/2014,101.44,109.11,4.73,1284.2,19.43,3.082,2014
4/24/2014,101.94,110.33,4.705,1290.5,19.682,3.136,2014
4/25/2014,100.6,109.58,4.647,1300.7,19.685,3.127,2014
4/27/2014,,,,,19.74,,2014
4/28/2014,100.84,108.12,4.795,1298.9,19.585,3.108,2014
4/29/2014,101.28,108.98,4.831,1296,19.488,3.072,2014
4/30/2014,99.74,108.07,4.815,1295.6,19.119,3.03,2014
5/1/2014,99.42,107.76,4.719,1283.1,18.989,3.029,2014
5/2/2014,99.76,108.59,4.674,1302.6,19.492,3.082,2014
5/4/2014,,,,,19.5,,2014
5/5/2014,99.48,107.72,4.688,1309,19.52,3.071,2014
5/6/2014,99.5,107.06,4.799,1308.3,19.598,3.075,2014
5/7/2014,100.77,108.13,4.74,1288.6,19.298,3.05,2014
5/8/2014,100.26,108.04,4.572,1287.4,19.094,3.083,2014
5/9/2014,99.99,107.89,4.531,1287.3,19.077,3.1,2014
5/11/2014,,,,,19.098,,2014
5/12/2014,100.59,108.41,4.434,1295.6,19.5,3.167,2014
5/13/2014,101.7,109.24,4.358,1294.6,19.504,3.15,2014
5/14/2014,102.37,110.19,4.367,1305.7,19.735,3.174,2014
5/15/2014,101.5,110.44,4.469,1293.5,19.447,3.162,2014
5/16/2014,102.02,109.75,4.413,1293.3,19.292,3.161,2014
5/18/2014,,,,,19.345,,2014
5/19/2014,102.61,109.37,4.47,1293.7,19.322,3.179,2014
5/20/2014,102.44,109.69,4.552,1294.5,19.367,3.156,2014
5/21/2014,104.07,110.55,4.473,1288,19.307,3.131,2014
5/22/2014,103.74,110.36,4.359,1294.9,19.49,3.152,2014
5/23/2014,104.35,110.54,4.405,1291.6,19.388,3.18,2014
5/25/2014,,,,1291.7,19.43,,2014
5/26/2014,104.28,110.32,4.394,1292.5,19.428,,2014
5/27/2014,104.11,110.02,4.505,1265.4,19.039,3.193,2014
5/28/2014,102.72,109.81,4.619,1259.3,19.035,3.188,2014
5/29/2014,103.58,109.97,4.559,1256.3,18.983,3.154,2014
5/30/2014,102.71,109.41,4.542,1245.6,18.653,3.136,2014
6/1/2014,,,,,18.748,,2014
6/2/2014,102.47,108.83,4.612,1243.7,18.709,3.179,2014
6/3/2014,102.66,108.82,4.629,1244.3,18.732,3.146,2014
6/4/2014,102.64,108.4,4.64,1244,18.766,3.094,2014
6/5/2014,102.48,108.79,4.701,1253,19.055,3.091,2014
6/6/2014,102.66,108.61,4.71,1252.1,18.963,3.053,2014
6/8/2014,,,,,19.028,,2014
6/9/2014,104.41,109.99,4.645,1253.5,19.045,3.046,2014
6/10/2014,104.35,109.52,4.53,1259.8,19.147,3.055,2014
6/11/2014,104.4,109.95,4.508,1260.8,19.154,3.042,2014
6/12/2014,106.53,113.02,4.762,1273.6,19.515,3.017,2014
6/13/2014,106.91,113.41,4.739,1273.7,19.637,3.03,2014
6/15/2014,,,,,19.748,,2014
6/16/2014,106.9,112.94,4.707,1274.9,19.702,3.047,2014
6/17/2014,106.36,113.45,4.709,1271.7,19.721,3.058,2014
6/18/2014,105.97,114.26,4.659,1272.4,19.767,3.055,2014
6/19/2014,106.43,115.06,4.584,1313.7,20.637,3.075,2014
6/20/2014,107.26,114.81,4.531,1316.2,20.942,3.118,2014
6/22/2014,,,,,20.875,,2014
6/23/2014,106.17,114.12,4.446,1318,20.909,3.146,2014
6/24/2014,106.03,114.46,4.535,1320.9,21.038,3.147,2014
6/25/2014,106.5,114,4.553,1322.2,21.111,3.16,2014
6/26/2014,105.84,113.21,4.4,1316.1,21.103,3.161,2014
6/27/2014,105.74,113.3,4.409,1319,21.077,3.149,2014
6/29/2014,,,,,21,,2014
6/30/2014,105.37,112.36,4.461,1475.1,21.007,3.188,2014
7/1/2014,105.34,112.29,4.455,1480.2,21.067,3.191,2014
7/2/2014,104.48,111.24,4.357,1484.8,21.254,3.252,2014
7/3/2014,104.06,111,4.406,1475.6,21.089,3.265,2014
7/4/2014,103.76,110.64,4.369,1321.3,21.195,,2014
7/6/2014,,,,,21.138,,2014
7/7/2014,103.53,110.24,4.225,1472,20.966,3.248,2014
7/8/2014,103.4,108.94,4.204,1471.4,20.967,3.243,2014
7/9/2014,102.29,108.28,4.17,1479.7,21.022,3.236,2014
7/10/2014,102.93,108.67,4.12,1494.7,21.459,3.256,2014
7/11/2014,100.83,106.66,4.146,1492.9,21.411,3.259,2014
7/13/2014,,,,,21.508,,2014
7/14/2014,100.91,106.98,4.147,1460.7,20.864,3.239,2014
7/15/2014,99.96,106.02,4.097,1451.3,20.842,3.239,2014
7/16/2014,101.2,105.85,4.119,1454.9,20.727,3.205,2014
7/17/2014,103.19,107.89,3.954,1472.1,21.086,3.209,2014
7/18/2014,103.13,107.24,3.951,1464.7,20.838,3.174,2014
7/20/2014,,,,,20.928,,2014
7/21/2014,104.59,107.68,3.849,1469.6,20.966,3.187,2014
7/22/2014,104.42,107.33,3.772,1461.6,20.965,3.196,2014
7/23/2014,103.12,108.03,3.762,1460.3,20.952,3.195,2014
7/24/2014,102.07,107.07,3.847,1447.3,20.376,3.254,2014
7/25/2014,102.09,108.39,3.781,1460.3,20.588,3.227,2014
7/27/2014,,,,,20.752,,2014
7/28/2014,101.67,107.57,3.747,1462,20.526,3.231,2014
7/29/2014,100.97,107.72,3.808,1456.7,20.546,3.209,2014
7/30/2014,100.27,106.51,3.786,1456.1,20.558,3.232,2014
7/31/2014,98.17,106.02,3.841,1441.5,20.373,3.223,2014
8/1/2014,97.88,104.84,3.798,1451.1,20.332,3.207,2014
8/3/2014,,,,,20.362,,2014
8/4/2014,98.29,105.41,3.834,1441.9,20.194,3.236,2014
8/5/2014,97.38,104.61,3.897,1439,19.794,3.199,2014
8/6/2014,96.92,104.59,3.933,1462.7,19.985,3.163,2014
8/7/2014,97.34,105.44,3.876,1467.3,19.951,3.171,2014
8/8/2014,97.65,105.02,3.962,1465.9,19.902,3.166,2014
8/10/2014,,,,,19.888,,2014
8/11/2014,98.08,104.68,3.965,1465.5,20.06,3.167,2014
8/12/2014,97.37,103.02,3.974,1465.3,19.87,3.149,2014
8/13/2014,97.59,104.28,3.831,1467.9,19.81,3.106,2014
8/14/2014,95.58,102.01,3.906,1469.1,19.871,3.086,2014
8/15/2014,97.35,103.53,3.776,1459.4,19.49,3.097,2014
8/17/2014,,,,,19.52,,2014
8/18/2014,96.41,101.6,3.792,1452.8,19.6,3.103,2014
8/19/2014,94.48,101.56,3.877,1449,19.387,3.086,2014
8/20/2014,96.07,102.28,3.823,1449,19.472,3.174,2014
8/21/2014,93.96,102.63,3.889,1429.2,19.39,3.172,2014
8/22/2014,93.65,102.29,3.84,1434.1,19.361,3.199,2014
8/25/2014,93.35,102.65,3.937,1433.1,19.338,3.213,2014
8/26/2014,93.86,102.5,3.911,1439.3,19.37,3.182,2014
8/27/2014,93.88,102.72,3.957,1436.9,19.395,3.175,2014
8/28/2014,94.55,102.46,4.044,1443.8,19.534,3.127,2014
8/29/2014,95.96,103.19,4.065,1440.6,19.398,3.135,2014
8/31/2014,,,,1287.7,19.48,,2014
9/1/2014,95.83,102.79,4.054,1287.4,19.502,,2014
9/2/2014,92.88,100.34,3.89,1419,19.071,3.135,2014
9/3/2014,95.54,102.77,3.847,1425.5,19.108,3.111,2014
9/4/2014,94.45,101.83,3.819,1422.3,19.064,3.139,2014
9/5/2014,93.29,100.82,3.793,1423.2,19.082,3.158,2014
9/7/2014,,,,,19.203,,2014
9/8/2014,92.66,100.2,3.876,1410.2,18.887,3.158,2014
9/9/2014,92.75,99.16,3.984,1404.6,18.844,3.095,2014
9/10/2014,91.67,98.04,3.954,1402,18.856,3.104,2014
9/11/2014,92.83,98.08,3.823,1395.4,18.533,3.087,2014
9/12/2014,92.27,97.11,3.857,1387.8,18.546,3.102,2014
9/14/2014,,,,,18.58,,2014
9/15/2014,92.92,96.65,3.931,1391.3,18.556,3.081,2014
9/16/2014,94.88,99.05,3.995,1393,18.656,3.16,2014
9/17/2014,94.42,98.97,4.013,1392,18.663,3.142,2014
9/18/2014,93.07,97.7,3.91,1383.4,18.452,3.092,2014
9/19/2014,92.41,98.39,3.837,1373.1,17.781,3.088,2014
9/21/2014,,,,,17.773,,2014
9/22/2014,91.52,96.97,3.85,1374.2,17.699,3.038,2014
9/23/2014,91.56,96.85,3.816,1377.2,17.713,3.034,2014
9/24/2014,92.8,96.95,3.911,1374.9,17.643,3.059,2014
9/25/2014,92.53,97,3.971,1376.4,17.379,3.06,2014
9/26/2014,93.54,97,3.984,1370.4,17.477,3.029,2014
9/28/2014,,,,,17.545,,2014
9/29/2014,94.57,97.2,4.154,1373.7,17.516,3.053,2014
9/30/2014,91.16,94.67,4.121,1366.7,17.006,3.006,2014
10/1/2014,90.73,94.16,4.023,1370.2,17.21,3.034,2014
10/2/2014,91.01,93.42,3.932,1368.1,17.001,2.997,2014
10/3/2014,89.74,92.31,4.039,1346.9,16.78,2.994,2014
10/5/2014,,,,,16.755,,2014
10/6/2014,90.34,92.79,3.898,1360.7,17.18,3.03,2014
10/7/2014,88.85,92.11,3.957,1363.6,17.191,3.034,2014
10/8/2014,87.31,91.38,3.855,1344.2,17.015,3,2014
10/9/2014,85.77,90.05,3.845,1358.8,17.367,3.028,2014
10/10/2014,85.82,90.21,3.859,1353.7,17.252,3.032,2014
10/12/2014,,,,,17.505,,2014
10/13/2014,85.74,88.89,3.916,1229.3,17.294,3.037,2014
10/14/2014,81.84,85.04,3.816,1359.3,17.353,3.085,2014
10/15/2014,81.78,83.78,3.8,1361.3,17.415,3.005,2014
10/16/2014,82.7,84.47,3.796,1357.5,17.388,2.978,2014
10/17/2014,82.75,86.16,3.766,1358.5,17.282,3.001,2014
10/19/2014,,,,,17.267,,2014
10/20/2014,82.71,85.4,3.67,1364.3,17.304,2.99,2014
10/21/2014,82.81,86.22,3.711,1371.8,17.504,3.031,2014
